Any,Id_aforament,Mes,Codi_tipus_dia,Desc_tipus_dia,Valor_IMD
2025,5012,1,3,divendres,11454
2025,5012,1,4,dissabte,10502
2025,5012,1,5,diumenge,8279
2025,5012,2,1,dilluns,10753
2025,5012,2,2,laborables,11187
2025,5012,2,3,divendres,11603
2025,5012,2,4,dissabte,10328
2025,5012,2,5,diumenge,8126
2025,5012,3,1,dilluns,11200
2025,5012,3,2,laborables,11451
2025,5012,3,3,divendres,11504
2025,5012,3,4,dissabte,10577
2025,5012,3,5,diumenge,8423
2025,5012,4,1,dilluns,11287
2025,5012,4,2,laborables,11313
2025,5012,4,3,divendres,10990
2025,5012,4,4,dissabte,10675
2025,5012,4,5,diumenge,8836
2025,5012,5,1,dilluns,10812
2025,5012,5,2,laborables,10304
2025,5012,5,3,divendres,11476
2025,5012,5,4,dissabte,10553
2025,5012,5,5,diumenge,8496
2025,5012,6,1,dilluns,11320
2025,5012,6,2,laborables,11734
2025,5012,6,3,divendres,11560
2025,5012,6,4,dissabte,11009
2025,5012,6,5,diumenge,9893
2025,5012,7,1,dilluns,11702
2025,5012,7,2,laborables,11948
2025,5012,7,3,divendres,11939
2025,5012,7,4,dissabte,10972
2025,5012,7,5,diumenge,9822
2025,5012,8,1,dilluns,11331
2025,5012,8,2,laborables,11425
2025,5012,8,3,divendres,12242
2025,5012,8,4,dissabte,10850
2025,5012,8,5,diumenge,9912
2025,5012,9,1,dilluns,12116
2025,5012,9,2,laborables,12583
2025,5012,9,3,divendres,13102
2025,5012,9,4,dissabte,11768
2025,5012,9,5,diumenge,8852
2025,5012,10,1,dilluns,10430
2025,5012,10,2,laborables,11814
2025,5012,10,3,divendres,11805
2025,5012,10,4,dissabte,9842
2025,5012,10,5,diumenge,7047
2025,5012,11,1,dilluns,10966
2025,5012,11,2,laborables,11169
2025,5012,11,3,divendres,11216
2025,5012,11,4,dissabte,9506
2025,5012,11,5,diumenge,8055
2025,5012,12,1,dilluns,11284
2025,5012,12,2,laborables,13699
2025,5012,12,3,divendres,14794
2025,5012,12,4,dissabte,12025
2025,5012,12,5,diumenge,11502
2025,5013,1,1,dilluns,Mesura no disponible
2025,5013,1,2,laborables,Mesura no disponible
2025,5013,1,3,divendres,Mesura no disponible
2025,5013,1,4,dissabte,Mesura no disponible
2025,5013,1,5,diumenge,Mesura no disponible
2025,5013,2,1,dilluns,13333
2025,5013,2,2,laborables,13908
2025,5013,2,3,divendres,14560
2025,5013,2,4,dissabte,12651
2025,5013,2,5,diumenge,9649
2025,5013,3,1,dilluns,13568
2025,5013,3,2,laborables,14386
2025,5013,3,3,divendres,14137
2025,5013,3,4,dissabte,12112
2025,5013,3,5,diumenge,9248
2025,5013,4,1,dilluns,13870
2025,5013,4,2,laborables,14609
2025,5013,4,3,divendres,15613
2025,5013,4,4,dissabte,12779
2025,5013,4,5,diumenge,10587
2025,5013,5,1,dilluns,14696
2025,5013,5,2,laborables,15463
2025,5013,5,3,divendres,15387
2025,5013,5,4,dissabte,14048
2025,5013,5,5,diumenge,10882
2025,5013,6,1,dilluns,14736
2025,5013,6,2,laborables,15601
2025,5013,6,3,divendres,15767
2025,5013,6,4,dissabte,13822
2025,5013,6,5,diumenge,11438
2025,5013,7,1,dilluns,13979
2025,5013,7,2,laborables,14369
2025,5013,7,3,divendres,14909
2025,5013,7,4,dissabte,12594
2025,5013,7,5,diumenge,10864
2025,5013,8,1,dilluns,12078
2025,5013,8,2,laborables,12446
2025,5013,8,3,divendres,12349
2025,5013,8,4,dissabte,11427
2025,5013,8,5,diumenge,10143
2025,5013,9,1,dilluns,13550
2025,5013,9,2,laborables,13445
2025,5013,9,3,divendres,14059
2025,5013,9,4,dissabte,12428
2025,5013,9,5,diumenge,9526
2025,5013,10,1,dilluns,13387
2025,5013,10,2,laborables,13625
2025,5013,10,3,divendres,14185
2025,5013,10,4,dissabte,11775
2025,5013,10,5,diumenge,9553
2025,5013,11,1,dilluns,12571
2025,5013,11,2,laborables,13030
2025,5013,11,3,divendres,13390
2025,5013,11,4,dissabte,11528
2025,5013,11,5,diumenge,9288
2025,5013,12,1,dilluns,12248
2025,5013,12,2,laborables,12625
2025,5013,12,3,divendres,13531
2025,5013,12,4,dissabte,11136
2025,5013,12,5,diumenge,9417
2025,5014,1,1,dilluns,15473
2025,5014,1,2,laborables,16085
2025,5014,1,3,divendres,17679
2025,5014,1,4,dissabte,16831
2025,5014,1,5,diumenge,11975
2025,5014,2,1,dilluns,15285
2025,5014,2,2,laborables,15935
2025,5014,2,3,divendres,17560
2025,5014,2,4,dissabte,16172
2025,5014,2,5,diumenge,11017
2025,5014,3,1,dilluns,16499
2025,5014,3,2,laborables,17113
2025,5014,3,3,divendres,18296
2025,5014,3,4,dissabte,15650
2025,5014,3,5,diumenge,11076
2025,5014,4,1,dilluns,16050
2025,5014,4,2,laborables,17902
2025,5014,4,3,divendres,19401
2025,5014,4,4,dissabte,15061
2025,5014,4,5,diumenge,11210
2025,5014,5,1,dilluns,17167
2025,5014,5,2,laborables,17932
2025,5014,5,3,divendres,18888
2025,5014,5,4,dissabte,17475
2025,5014,5,5,diumenge,13367
2025,5014,6,1,dilluns,17505
2025,5014,6,2,laborables,17834
2025,5014,6,3,divendres,19210
2025,5014,6,4,dissabte,16906
2025,5014,6,5,diumenge,14320
2025,5014,7,1,dilluns,18273
2025,5014,7,2,laborables,19106
2025,5014,7,3,divendres,19997
2025,5014,7,4,dissabte,17062
2025,5014,7,5,diumenge,14590
2025,5014,8,1,dilluns,16463
2025,5014,8,2,laborables,19813
2025,5014,8,3,divendres,19079
2025,5014,8,4,dissabte,17524
2025,5014,8,5,diumenge,16311
2025,5014,9,1,dilluns,Mesura no disponible
2025,5014,9,2,laborables,Mesura no disponible
2025,5014,9,3,divendres,Mesura no disponible
2025,5014,9,4,dissabte,Mesura no disponible
2025,5014,9,5,diumenge,Mesura no disponible
